Date,Close,log_return,Volatil_D7,Volatil_D14,Volatil_D21,Volatil_D28
2018-02-28,10326.76,-0.023190388304420374,0.9039030039107528,1.0205957123473308,1.1385499664002006,1.3789110476547894
2018-03-01,10920.0,0.05585738594789953,0.821605702939794,1.0196025434485059,1.151018295659831,1.3303083810356466
2018-03-02,11039.0,0.010838486719455614,0.8094161571788878,1.0185998880300262,1.076156992283251,1.319703935038212
2018-03-03,11464.48,0.0378191028154963,0.6661742372609225,0.9460971561624905,1.0737742013670881,1.320192800212918
2018-03-04,11515.0,0.004396973420937615,0.6256137870424062,0.8784269320190516,1.0296529390846318,1.2351062083189535
2018-03-05,11454.0,-0.005311519300982928,0.509198775855176,0.8055660458524628,0.9679808259590633,1.04545576551011
2018-03-06,10716.48,-0.06655627045932556,0.7664033121048678,0.8776635107092143,0.9982783579947714,1.0441743240733408
2018-03-07,9910.0,-0.07823839517044331,0.956009706028285,0.8948679752249451,0.9818142782629025,1.0923000059099135
2018-03-08,9271.64,-0.06658406963285031,0.8808508285593524,0.9036851739846895,0.9916839104357202,1.1245011543668642
2018-03-09,9227.0,-0.004826310112627507,0.850578313428826,0.8816289163744911,0.9880174204377349,1.0564152232447053
2018-03-10,8770.22,-0.05077207700814944,0.67007302141074,0.8902623126893132,0.9270686755519673,1.0715301489764215
2018-03-11,9533.57,0.08345736243611354,1.0887312073221367,1.0024432528357095,0.9786404564880343,1.0889264668700815
2018-03-12,9131.34,-0.043106801293249175,1.0771252514211738,0.9349859530508261,0.9327026377435863,1.0448096577614912
2018-03-13,9150.0,0.002041426556296274,1.0584364382861011,0.9205439566803485,0.9321408220249477,1.03259660917794
2018-03-14,8170.0,-0.1132849704155184,1.192341884330821,1.0603053068657928,0.9977833474006297,1.0455580777875026
2018-03-15,8240.98,0.0086503600164496,1.1661109510439611,0.9949469783098891,0.9760677940616359,1.0213132041955577
2018-03-16,8260.0,0.0023053186445256128,1.1717021660859648,0.9884282742299045,0.9613555707303023,1.0183955823130546
2018-03-17,7824.8,-0.05412641053874062,1.1780232390274132,0.9461398853293831,0.9688145190421756,0.9731608047977935
2018-03-18,8189.99,0.04561449986886557,1.001564346010491,1.006377637803585,0.9963352809363764,0.9769462442447138
2018-03-19,8600.0,0.048849526396450536,1.097524565049575,1.071047080807483,0.9641580666102338,0.9550607636128084
2018-03-20,8909.98,0.03540979355182516,1.1426617752448538,1.0743961437511933,0.9726832639209423,0.967566523267766
2018-03-21,8885.0,-0.002807535204672574,0.6858752457117224,1.0134723183001768,0.9706339427597745,0.9389850144521289
2018-03-22,8722.9,-0.01841271016713497,0.7208293358367839,0.9636436856089027,0.9312203628590264,0.9166886455251163
2018-03-23,8898.03,0.01987815248285389,0.7233721197337483,0.9715301390605552,0.9357870261468082,0.9111942640719556
2018-03-24,8546.86,-0.04026593988898665,0.6512167158625419,0.958292703474212,0.9190341238496436,0.909084843276139
2018-03-25,8470.15,-0.00901574596303241,0.6002727146629561,0.8356610758592051,0.9158336682617939,0.9089368075900808
2018-03-26,8134.23,-0.04046713461426167,0.5455917136115549,0.8326906386982224,0.921022932287218,0.8687816893557468
2018-03-27,7795.51,-0.042533156531052586,0.450796998874201,0.8481695407681276,0.9023554258946872,0.8686229145362324
2018-03-28,7949.3,0.019535947550118275,0.5229819834503333,0.6478822240702311,0.8690632764744917,0.874111788089558
2018-03-29,7090.14,-0.11437878800473697,0.8849235231100373,0.860870373969647,0.9448900709210931,0.9174672109208888
2018-03-30,6840.23,-0.03588372967026073,0.780704200578942,0.8666815864695407,0.9489851119661464,0.9148913470616216
2018-03-31,6923.91,0.012159282162465812,0.8576886339588302,0.8452008387791867,0.9410224947930707,0.8986172078174076
2018-04-01,6813.01,-0.016146619389951777,0.8485300258905195,0.790768361715147,0.8447622850891247,0.8947451745095899
2018-04-02,7056.0,0.03504429913185516,0.9650291313822765,0.763034419999809,0.8616580296109194,0.914578803712512
2018-04-03,7405.21,0.04830548782990234,1.0564028316834155,0.7889450979790289,0.8965690905148118,0.924920428898636
2018-04-04,6796.1,-0.08583488829500112,1.162069713879574,0.8681263298517343,0.8447032670976714,0.9325170641281364
2018-04-05,6770.76,-0.0037355776454287993,0.8662729555317734,0.8717007921269061,0.8416148820450469,0.9114971364302917
2018-04-06,6601.39,-0.025333107675319738,0.847716328228563,0.8466088504027256,0.8425124397465157,0.9125570030155111
2018-04-07,6895.8,0.043632297701987996,0.9144811325436992,0.9005699663062803,0.8490492739709155,0.9218839885748907
2018-04-08,7018.0,0.017565746540392356,0.9119719991411902,0.9159017660767514,0.8256501458607035,0.8616775145074783
2018-04-09,6782.72,-0.03410007571887251,0.9065312430618858,0.9111901688669154,0.7944337136508033,0.857736957824469
2018-04-10,6843.9,0.008979543142650856,0.8026923435804553,0.9021970461013807,0.7734348976993336,0.859485386921661
2018-04-11,6953.79,0.015929090097948514,0.510861469794226,0.8991431613369509,0.7816486849434497,0.7725459956541421
2018-04-12,7923.0,0.1304830873003545,1.042018395429059,0.9645403317813633,0.9796259742624878,0.9153006895388731
2018-04-13,7877.41,-0.005770752343539542,0.9960052681689285,0.9380227829511294,0.9737576469173618,0.9153225373846393
2018-04-14,7999.01,0.015318614382607587,0.9851336842164514,0.9383576717962199,0.9653922046566065,0.89567552263058
2018-04-15,8355.0,0.043542378025184125,0.9970883709106632,0.9405987755417061,0.9842512890115579,0.8943037307976788
2018-04-16,8064.92,-0.035336369924218125,1.0015693778264692,0.9659010809155105,0.9806894604016828,0.884646847948812
2018-04-17,7885.02,-0.022559035249717883,1.0561552158084528,0.9537578729491266,0.9684907189642958,0.8759630978455089
2018-04-18,8173.0,0.03587128166057163,1.061021358459358,0.8237525423787997,0.9766965840158676,0.8879423963825636
2018-04-19,8278.0,0.012765354792547949,0.5568215153132753,0.8185324409666149,0.8354476404220577,0.8877538030559216
2018-04-20,8856.98,0.06760445539741863,0.6952454676569119,0.8294898309452705,0.8489484775908966,0.9197078090039105
2018-04-21,8915.31,0.006564174841321903,0.6991999074664169,0.8226518873963905,0.8492862835998872,0.907566542805571
2018-04-22,8787.02,-0.014494390964487373,0.6829730677241594,0.8396190410695964,0.8483130039243905,0.9086402218166176
2018-04-23,8934.01,0.01658970964796054,0.5816365557498921,0.7932094209951847,0.842680405298162,0.8964455249760453
2018-04-24,9619.99,0.07397788292728111,0.622541202948645,0.8368274858577704,0.8696550238927512,0.9143504329593558
2018-04-25,8869.99,-0.08116955625089858,0.9978017332469569,0.9959110206196597,0.8601976863937489,0.967211037786255
2018-04-26,9266.0,0.04367811806931989,1.0244395170077447,0.7981224930304315,0.8663723064161136,0.8692780261932437
2018-04-27,8915.35,-0.038577276775288154,0.9859424510132779,0.8344425613805866,0.8792714065523456,0.8712337463064145
2018-04-28,9348.0,0.047387906457443105,1.0425570941575282,0.8571884751265665,0.8816932304885559,0.8819267595000029
2018-04-29,9419.0,0.0075665091640684835,1.0272420309677175,0.838474792200608,0.8820416791729098,0.8762986853461774
2018-04-30,9246.01,-0.018536818726453352,1.0445417402638582,0.8179156387075055,0.8688365757277487,0.8782448972302417
2018-05-01,9071.48,-0.019056680995625856,0.872079608836534,0.814216920123503,0.8800267572942484,0.8718204802158224
2018-05-02,9247.84,0.01925458462369398,0.6301626179382082,0.8037530708669461,0.8803090976169048,0.7997229585750354
2018-05-03,9750.0,0.05287727426746115,0.6661331296663445,0.834770514113326,0.7405891179176038,0.8116522061700906
2018-05-04,9713.99,-0.003700170528775011,0.5591043192708588,0.7781495069255194,0.739840436613709,0.8015269661698678
2018-05-05,9864.0,0.015324651381062362,0.4786992409854094,0.7794236775220824,0.7398412321402202,0.7937606102689395
2018-05-06,9659.01,-0.02100060736155858,0.5216176292909807,0.7852001762785403,0.7353251019557034,0.8027825021872366
2018-05-07,9365.0,-0.03091182260443279,0.5598140590506946,0.8056937406583606,0.7309044086714747,0.8004182966754124
2018-05-08,9187.56,-0.019128940766176317,0.5599782601421484,0.7113144309016773,0.7284987070367808,0.8080226383506189
2018-05-09,9310.0,0.013238696159100179,0.5501810453787828,0.5704784534481429,0.7183277438302835,0.80783742532316
2018-05-10,9002.2,-0.03362009937998716,0.3826492862153968,0.5537551421076248,0.7363969464909403,0.6862611212879166
2018-05-11,8400.0,-0.0692372860597206,0.5558650161530257,0.6277089709413767,0.7416415191394033,0.7356564333272654
2018-05-12,8465.94,0.007819349052131747,0.5281766440316699,0.5657697315853376,0.7419405806180888,0.7343586749068144
2018-05-13,8679.71,0.02493706307447925,0.627428176870847,0.585019681353573,0.7484543974809199,0.7231259091041755
2018-05-14,8663.34,-0.0018877884641445746,0.6183544707731323,0.5810362681390964,0.7446710390969369,0.7101461863309773
2018-05-15,8462.0,-0.023514777213858397,0.622604149429972,0.5845750673860319,0.6717705031013774,0.710611359710714
2018-05-16,8330.0,-0.01572209611912437,0.585929054111638,0.5710063814990155,0.5885694649494974,0.7022451312128305
2018-05-17,8041.46,-0.03525279743391407,0.5890449660544033,0.47949186895670404,0.565903073683543,0.7124005972539885
2018-05-18,8239.81,0.024366626658270284,0.44602526592114683,0.516049266246848,0.5621262007920369,0.6720442486025308
2018-05-19,8233.49,-0.0007673022782413454,0.4378818386271335,0.49858493228225903,0.5161431084468774,0.6712165512240319
2018-05-20,8526.98,0.03502527114150157,0.48222051971437646,0.5522280592143107,0.5414342811698333,0.6832979265387494
2018-05-21,8381.24,-0.01723937935867626,0.4935729549079092,0.5412326422793384,0.5408575274540891,0.682392372118371
2018-05-22,7977.11,-0.04941968442854542,0.5812169503967888,0.579575063435802,0.5696384337929694,0.6401020293973254
2018-05-23,7501.95,-0.061413203731023915,0.698003216776065,0.619195392687321,0.6023894949497046,0.6124002910982745
2018-05-24,7575.01,0.009691684778452453,0.6939424675327213,0.6229395870174944,0.5442744728394175,0.5869059456662699
2018-05-25,7457.0,-0.015701482964916948,0.6362920159507898,0.5400910445084738,0.5432253461027335,0.5760827054515609
2018-05-26,7333.96,-0.016637572977028725,0.6260563601476032,0.5337348063185894,0.5294173427760235,0.5405865466478265
2018-05-27,7338.99,0.0006856153939101124,0.4878994722483974,0.5022794932588361,0.5319822394234436,0.5383596762211593
2018-05-28,7099.0,-0.03324730192129037,0.49319288732663036,0.5100426090210093,0.5334978352027662,0.5444999764062523
2018-05-29,7461.29,0.049774392461102136,0.6679377616730533,0.6016212626128153,0.5934702413070378,0.5833847584350139
2018-05-30,7375.96,-0.011502258272255131,0.5109725878572362,0.6006805416907003,0.5847574165647925,0.5751993798656854
2018-05-31,7485.01,0.014676290629947557,0.5193587707693781,0.5927326726187242,0.5854607511375821,0.5356502125918616
2018-06-01,7521.01,0.0047980835777630265,0.5066981241507,0.5735084370986516,0.5241032622108313,0.5377562545928186
2018-06-02,7640.03,0.015701092418484074,0.49092572030170734,0.584210908732141,0.5287037524401795,0.537989418848434
2018-06-03,7714.26,0.009669034297781922,0.4894706423842928,0.5482569555603234,0.5166801099642369,0.5402283063218546
2018-06-04,7487.0,-0.02990238092152404,0.4730064585803373,0.5585134887352015,0.5261063485466264,0.5396622918318627
2018-06-05,7625.0,0.01826413924492724,0.3373861041500229,0.5236160365306466,0.5309091522195092,0.5460808745099269
2018-06-06,7658.84,0.004428213760099597,0.314259257753229,0.4147986431755816,0.5301001709331236,0.5426570603998908
2018-06-07,7691.08,0.004200679535544633,0.3043482908649174,0.41268814322609215,0.5128893924186098,0.5346720943581614
2018-06-08,7603.44,-0.011460439324659283,0.32341134963046625,0.40839005665671246,0.5007267453576121,0.47959854638802313
2018-06-09,7491.73,-0.014801030973022017,0.3172037740360717,0.4062158318663322,0.5025762333460758,0.4792979226305798
2018-06-10,6764.99,-0.1020389620663794,0.7627714126701499,0.6670386787337841,0.6175714846168714,0.5824952462597413
2018-06-11,6872.0,0.015694401256895668,0.79272128256044,0.657270100074914,0.6267163766395348,0.5887820885613588
2018-06-12,6530.0,-0.05104824139361455,0.7884356105937639,0.6340987935267262,0.6286454874616472,0.6065417689433621
2018-06-13,6292.78,-0.03700399883342598,0.7597234466230743,0.6495159300816319,0.5994396832707579,0.6144244593106652
2018-06-14,6635.98,0.05310341400496915,0.9454394638177422,0.718691615485117,0.6486155983726435,0.6473005661062508
2018-06-15,6388.9,-0.03794424886387517,0.9483852701832918,0.7293771576353225,0.661008386499897,0.6457569753435082
2018-06-16,6483.98,0.014772409756933736,0.9905760696140947,0.7284140619933902,0.6659168107287393,0.6508802962201841
2018-06-17,6449.61,-0.005314855489628235,0.7149337519173421,0.7200309059798068,0.6653090605736217,0.6303589285843065
2018-06-18,6712.46,0.03994583692225749,0.7798900105973203,0.7606047481973907,0.6807071566459776,0.6547861115106884
2018-06-19,6741.21,0.004273933248472515,0.6684322254119176,0.7504306740394064,0.6420704192812939,0.6372559331470746
2018-06-20,6761.51,0.003006803857909355,0.572715793370178,0.7497620070707894,0.6421692324461936,0.6030744938333332
2018-06-21,6718.84,-0.006330717304896108,0.4499004747817116,0.7465163054719969,0.6368849863643608,0.6010317662568327
2018-06-22,6045.0,-0.10568403652030066,0.8769331342748128,0.8934835100270242,0.7600620382285456,0.7032537305812877
2018-06-23,6149.98,0.01721734571386217,0.8809477946143474,0.9098823236083057,0.7610380818742521,0.7079126006235161
2018-06-24,6136.97,-0.0021176947675519654,0.8817445435083058,0.7711989233148585,0.7569605561193111,0.707611568400623
2018-06-25,6252.0,0.01857027754616394,0.8239846781983086,0.7737065215738957,0.7617046776958113,0.705752375819734
2018-06-26,6070.78,-0.029414314919623725,0.8240142119830898,0.7463335864223242,0.7569557032729939,0.6808435702507868
2018-06-27,6133.73,0.010315950128999891,0.8353243079152514,0.7286327143494497,0.7595187647520657,0.683603169169029
2018-06-28,5853.98,-0.04668127597212111,0.86336757520447,0.6947650024555045,0.7709914794576651,0.6936252861760115
2018-06-29,6197.92,0.05709198009628982,0.6510131952804562,0.7506481467116165,0.8245929423285367,0.7320921026779498
2018-06-30,6390.07,0.03053147105325548,0.6746630685138195,0.7648125956518375,0.8410028418022057,0.7401975260591072
2018-07-01,6356.81,-0.005218543750520015,0.6771518125485768,0.7647976464595552,0.7323825989628805,0.7377813941428664
2018-07-02,6615.29,0.039856957168599896,0.7191903257489287,0.7646640517386849,0.7503244810226001,0.7512633576369884
2018-07-03,6513.86,-0.01545142191173791,0.6809724327681208,0.7674421818073554,0.721831121539142,0.7473525832750463
2018-07-04,6586.98,0.01116275891798502,0.6810189758827947,0.7701955282246461,0.7046385999856661,0.7489710396565963
2018-07-05,6529.2,-0.00881054907261458,0.5258843902501948,0.7707028802928674,0.6693679113193686,0.7481928519695665
2018-07-06,6609.78,0.012265946107273903,0.3937123093107102,0.5198626957427622,0.6509594545097962,0.7506872235389935
2018-07-07,6756.98,0.022025674267196312,0.36972575375945665,0.5232457986910412,0.6543279333627848,0.7559454195599071
2018-07-08,6712.1,-0.006664176929376997,0.3729970531031445,0.5259108494151283,0.6546259763028749,0.660616617600407
2018-07-09,6662.12,-0.0074741155247471025,0.26675543777754024,0.5258001392384325,0.6338512663309424,0.6583349720596661
2018-07-10,6296.91,-0.05637871533387015,0.4903653257491989,0.5889238503105501,0.6748719851815349,0.6640578017388838
2018-07-11,6378.07,0.01280650687076354,0.4937602900711792,0.5899749238162917,0.6777596677738005,0.6520961590015925
2018-07-12,6250.57,-0.020192884165139598,0.506339693167097,0.5410895981239988,0.6815384228467051,0.6252829681454837
2018-07-13,6214.57,-0.005776124470448971,0.482443661881263,0.4591308595245615,0.5149151434677262,0.6110034830506779
2018-07-14,6251.99,0.006003277950393231,0.4313137524314392,0.42976493879752853,0.5107007766982233,0.6087618601448579
2018-07-15,6353.01,0.016028903272869762,0.47446997987768674,0.43829591751680097,0.514409646618376,0.6117298058259217
2018-07-16,6723.35,0.05665782588138391,0.6652445423941418,0.4869344436348399,0.5597831046245082,0.6294019916353193
2018-07-17,7317.44,0.08467399780455212,0.7000070020009784,0.6364685424880082,0.634577901119745,0.6996975663134597
2018-07-18,7381.9,0.008770518023086779,0.7036384925962936,0.6362845860082782,0.634547408252967,0.7000155782184091
2018-07-19,7466.21,0.011356449556526297,0.6239765088187793,0.6294980038909793,0.5861933044660279,0.6996950615679565
2018-07-20,7337.53,-0.01738523387631885,0.66361986505002,0.6439839701835303,0.5624257445610531,0.5743798193969675
2018-07-21,7398.78,0.008312848021666184,0.6600670150135727,0.6390638041034964,0.5537698159474399,0.5731202088862407
2018-07-22,7394.79,-0.0005394235599317676,0.6827810853818282,0.6362856494722091,0.5522302682272704,0.572823833704283
2018-07-23,7721.01,0.0431694863012378,0.6467577387874841,0.6563501991174869,0.5559650802374652,0.5864619124283996
2018-07-24,8397.24,0.08395789593441796,0.6423917132977298,0.6457061536626936,0.6309431744293393,0.6310492506003069
2018-07-25,8175.64,-0.026744079248490246,0.7249144379254979,0.6891582906798335,0.6514236190050204,0.6460649121139375
2018-07-26,7920.0,-0.031767795354452955,0.7996469445822348,0.7092845190748268,0.6704604181885871,0.6303478585107092
2018-07-27,8188.57,0.033348073619131544,0.7837753285659257,0.7022497249546279,0.6779416617915315,0.6123453182593955
2018-07-28,8225.04,0.004443880416028875,0.7864799039238061,0.7031484277630616,0.6763049563928675,0.6077168558439863
2018-07-29,8211.0,-0.001708441134843017,0.7879401720358573,0.7114553512656285,0.6744748546866141,0.6067367831144956
2018-07-30,8173.92,-0.004526120762384564,0.7587831814196639,0.6870697647637616,0.6732238605495793,0.5974523242299704
2018-07-31,7730.93,-0.05571943212300709,0.5519494299034836,0.6545334018304853,0.6720467874532339,0.634929566420677
2018-08-01,7604.58,-0.016478468479518643,0.5398994575743649,0.6619415242657624,0.6806667604682434,0.6397851246136138
2018-08-02,7525.71,-0.010425539018218475,0.5095216157712731,0.6627535527257744,0.6743741877992472,0.6402872305100364
2018-08-03,7418.78,-0.014310535167938794,0.37733051870319756,0.6605975973089314,0.6786749611069478,0.6434333021104202
2018-08-04,7009.84,-0.05669974692594556,0.44647496264512715,0.7204911670932266,0.7310946608080783,0.6757909550602128
2018-08-05,7024.19,0.002045029831224618,0.45795626697870667,0.7209460149893824,0.7297244577342594,0.6751325752902941
2018-08-06,6934.82,-0.012804807950119665,0.44203273792982567,0.6739551317977176,0.6963029072651039,0.6763767985199377
2018-08-07,6720.06,-0.031458015064116024,0.3618489541471643,0.4556964507825252,0.6054599191525649,0.65316840362198
2018-08-08,6285.0,-0.06693124102441655,0.4918647332626422,0.5236440159664297,0.6563141265244298,0.6977892851836839
2018-08-09,6529.79,0.0382089414640777,0.6816737468017343,0.5923289903318384,0.6796465605881373,0.7073301235270447
2018-08-10,6144.01,-0.06089716005807519,0.7375758144769328,0.5770400105354808,0.7157530767646841,0.7421973862264473
2018-08-11,6232.35,0.014275845289050121,0.7413840089728382,0.5909968996442555,0.7187278238543123,0.743762735314462
2018-08-12,6308.33,0.012117513516414526,0.7602814960807203,0.6068935193231729,0.7231037656773375,0.7427485855116525
2018-08-13,6246.35,-0.009873689099789142,0.7611738201284407,0.603962235282275,0.6881513287070568,0.7120441973678077
2018-08-14,6188.08,-0.009372432278415936,0.748615872973608,0.5707512571890833,0.551870457201343,0.6327067606936129
2018-08-15,6267.16,0.012698440598051607,0.5972888857469723,0.5890705732903758,0.5603810329139604,0.6341026775691365
2018-08-16,6311.75,0.007089674188074853,0.5109269017140998,0.5986128283818739,0.5596143948465933,0.6327234413017737
2018-08-17,6584.49,0.04230390778718328,0.3356746802849785,0.6605698803745135,0.5735822450813571,0.6545283455154333
2018-08-18,6387.96,-0.030301914856385295,0.4387647950569803,0.6189535098630039,0.575480299104004,0.6596426650673484
2018-08-19,6477.53,0.013924296267447166,0.44110547390660815,0.6265566196263043,0.5842245789999161,0.6630959295302051
2018-08-20,6254.84,-0.03498370080450283,0.5188131737655135,0.6435353708990336,0.5915405510880788,0.6466100126732034
2018-08-21,6480.0,0.035364946308841766,0.5669715939808454,0.6634552858922395,0.5926540092466519,0.5733232108085898
2018-08-22,6360.89,-0.018552205695517878,0.5908770726764636,0.571334119811858,0.5932323309676055,0.5707022645201761
2018-08-23,6525.01,0.02547418110596709,0.6147145367293273,0.5513079234147296,0.6097598093992252,0.5771672406698807
2018-08-24,6681.64,0.023720980623559363,0.5576442403186815,0.44889349357254027,0.6217019069063014,0.5690773158259971
2018-08-25,6733.64,0.007752392858191145,0.486305599808258,0.4467440879684467,0.5805619732165139,0.5701218550565667
2018-08-26,6700.0,-0.005008332859462741,0.4903584275894919,0.4482051297306472,0.58042880790477,0.5698208578278624
2018-08-27,6908.64,0.030665275803412877,0.38369261074640865,0.45985066021921506,0.594133650645221,0.586040832085428
2018-08-28,7076.11,0.023951519482310835,0.35302342888936755,0.4576094297589469,0.5857475084884955,0.5648912296189563
2018-08-29,7031.22,-0.006364088953719495,0.2936285338886668,0.464263470906561,0.5034483485286487,0.5628443833683979
2018-08-30,6984.84,-0.00661814650998183,0.3103892718535399,0.47043299411191847,0.4843667524466551,0.5623146414515008
2018-08-31,7011.21,0.003768210488415819,0.28832676178110833,0.4291185612319435,0.3949494685293165,0.5610395976353554
2018-09-01,7200.01,0.026572118202575292,0.321873020033813,0.3967054749473913,0.40273867168968663,0.531079963335506
2018-09-02,7302.01,0.014067237810384827,0.2979082669602732,0.39676053631093144,0.4032837081613936,0.5331829082000189
2018-09-03,7263.02,-0.005353932417028108,0.27546243189832575,0.3284235617755968,0.4002684175326172,0.5311770864488898
2018-09-04,7359.06,0.013136486889629234,0.24467411037711884,0.2998747105067592,0.39423482354738903,0.5178345652583267
2018-09-05,6700.0,-0.09382468079599963,0.765537048241798,0.5953727443784743,0.5791031634021309,0.5732422149654469
2018-09-06,6516.01,-0.027845300974444133,0.7802766526427376,0.6028472027490116,0.592948587549726,0.5668546343407022
2018-09-07,6395.54,-0.018661352987100796,0.773106881093071,0.5946149476673818,0.5704627544244018,0.5245225517546296
2018-09-08,6185.05,-0.03346578254922665,0.7040154982772854,0.6104770476983751,0.5735337193146252,0.5368968711857408
2018-09-09,6250.81,0.010575965464806937,0.6935975895979641,0.616395437430382,0.5720543556615725,0.5364446320364049
2018-09-10,6312.0,0.009741528192617485,0.7238158735357012,0.5911880114673638,0.5546835619660414,0.5364005320783213
2018-09-11,6294.91,-0.0027112132106262396,0.6877636794260396,0.5679064225808292,0.5332215345770038,0.5353024641260727
2018-09-12,6338.62,0.006919708808447703,0.35454698940650275,0.5732399439629406,0.5288069801014164,0.5339433937456904
2018-09-13,6487.38,0.023197672069712336,0.3712422938421615,0.5942238509945069,0.5268740894128958,0.5398047676141335
2018-09-14,6476.63,-0.0016584378543234896,0.3399884156460824,0.5925481518839202,0.5162970110812681,0.5171704979222462
2018-09-15,6514.96,0.0059007575235102555,0.16580327672966944,0.5699418243887677,0.5157498998113522,0.5054382646358475
2018-09-16,6505.0,-0.0015299589158250337,0.1746124983765676,0.559106974296741,0.5155307852967851,0.503047604331003
2018-09-17,6248.69,-0.04019927018530844,0.3687094138050355,0.5818752116276208,0.5197114062030554,0.5082971373725327
2018-09-18,6336.45,0.013946832938242788,0.3844991411673301,0.5828229288585346,0.5112214653304384,0.4938080250892914
2018-09-19,6391.89,0.008711324587229893,0.3864071720743454,0.3675550965343668,0.5144789310822457,0.49035728349455066
2018-09-20,6492.0,0.015540650347712062,0.3631396081223815,0.3528814909365309,0.5210965924281383,0.48470765888550893
2018-09-21,6759.02,0.04030725947910054,0.4633715930911245,0.3927632716092664,0.551742304777232,0.49924588877702275
2018-09-22,6723.05,-0.005335988516169763,0.47070695687269976,0.34028472159696593,0.5377144935294449,0.49888047164090743
2018-09-23,6708.0,-0.0022410766543132558,0.47128800554547845,0.3416909130247191,0.5323937958992069,0.4986091042786482
2018-09-24,6581.39,-0.01905487473246544,0.36154648554212787,0.3616253566419851,0.5360622174484272,0.48956199396630745
2018-09-25,6447.54,-0.020547306519357253,0.40660372921419446,0.3804895203132241,0.5340062456953197,0.4843366273623609
2018-09-26,6465.12,0.002722910827337732,0.4033094225579651,0.37947860563064945,0.372466285012023,0.4846762439626927
2018-09-27,6689.13,0.0340622473040466,0.4603250084545595,0.4004659220230772,0.3824451685105742,0.5024956375445953
2018-09-28,6634.58,-0.008188455738147228,0.3491689191375207,0.403602430491419,0.3749131439516509,0.502640904876788
2018-09-29,6596.38,-0.005774351391320126,0.3493879805080914,0.4046090227626658,0.3439427504434713,0.4912471556845244
